Business Name,Category,Email,Town,Region,Council Website,City Slug,Outreach Category
Club de Patinatge Artístic de Cercs,,patinatgesantjordi@gmail.com,Cercs,Berguedà,https://www.cercs.cat,cercs,📦 Altres
Comissió de Festes El Roseret (Sant Jordi),,santjordicomissio@gmail.com,Cercs,Berguedà,https://www.cercs.cat,cercs,📦 Altres
Comissió de la Cavalcada de Reis Mags de l'Orient,,reismagscercs@gmail.com,Cercs,Berguedà,https://www.cercs.cat,cercs,📦 Altres
Hotel Berga Park,,reserves@hotelbergapark.com,Cercs,Berguedà,https://www.cercs.cat,cercs,🏨 Allotjament
Hotel Santa Bàrbara **,,info@hotelsanta-barbara.com,Cercs,Berguedà,https://www.cercs.cat,cercs,🏨 Allotjament
Luthier Fernando Caldera,,guitarrasfcaldera@hotmail.com,Cercs,Berguedà,https://www.cercs.cat,cercs,📦 Altres
Oficina comarcal de turisme del Berguedà,,turisme@elbergueda.cat,Cercs,Berguedà,https://www.cercs.cat,cercs,📦 Altres
Restaurant L’Estany Clar,,estanyclar@estanyclar.com,Cercs,Berguedà,https://www.cercs.cat,cercs,🍽️ Restaurant/Bar
Cal Puó Turisme Rural,"Cal Puó és una casa de poble al bell mig de Collsuspina, just davant l'església, on s'hi poden trobar 3 apartaments de turisme rural independents, totalment equipats, per passar uns dies en un entorn tranquil i privilegiat.",info@calpuo.cat,Collsuspina,Moianès,https://www.collsuspina.cat,collsuspina,🍽️ Restaurant/Bar
Can Vilafort,"Situat al bell mig del poble de Collsuspina, en un edifici amb molta història i totalment reformat per tal d'oferir un destí immillorable tan per el turisme vacacional, com per el turisme de negocis.",info@canvilafort.com,Collsuspina,Moianès,https://www.collsuspina.cat,collsuspina,📦 Altres
Can Xarina,Cuina tradicional catalana i de mercat.,info@canxarina.com,Collsuspina,Moianès,https://www.collsuspina.cat,collsuspina,🛍️ Comerç
Cementiri,,collsuspina@collsuspina.cat,Collsuspina,Moianès,https://www.collsuspina.cat,collsuspina,📦 Altres
La Bufa,El restaurant ofereix una cuina catalana casolana elaborada amb productes de proximitat i especialitzada en carns a la brasa i calçotades.,info@labufa.cat,Collsuspina,Moianès,https://www.collsuspina.cat,collsuspina,🍽️ Restaurant/Bar
Mas Casanova,,info@mascasanova.es,Collsuspina,Moianès,https://www.collsuspina.cat,collsuspina,📦 Altres
Motel El Toll,,info@moteleltoll.com,Collsuspina,Moianès,https://www.collsuspina.cat,collsuspina,📦 Altres
"Club bàdminton el Corredor, Dosrius, Canyamars i el Far",,info@badmintonelcorredor.cat,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
"Pitman Dosrius, SL",,infodosrius@pitman.pro,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
4 segons (Associació),,amadiocambres@yahoo.es,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
Aloha Dosrius (Associació),,aloha.dosrius@gmail.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
Andreu Bermúdez,Educador social municipal,abermudez@dosrius.cat,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
Àngels Solà,,a.a@hotmail.es,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
Àrea d'Urbanisme,,urbanisme@dosrius.cat,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
Àrea de Cultura,,puntinformacio@dosrius.cat,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
Àrea del Medi Natural,,mediambient@dosrius.cat,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
ASSOCIACIÓ CULTURAL 7ARTS,,7arts.canyamars@gmail.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,🎭 Cultura/Oci
Associació de Dones,,donesdosrius@gmail.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
Associació de Veïns i Veïnes de Can Vallmajor,,avcanvallmajor@gmail.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
ASSOCIACIÓ MÚSICA NATURA I COLORS,"Entitat dedicada a l'ensenyament musical, producció d'esdeveniments i desenvolupament artístic.",ivan@lameva.net,Dosrius,Maresme,https://www.dosrius.cat,dosrius,🎭 Cultura/Oci
ASSOCIACIO OCELLAIRE LA UNIO BARCELONA,,associaciolauniobcn@gmail.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
Aula Dosrius SCP,,aula.dosrius@gmail.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
Autoescola Beltrán,,autoescolatramvia@hotmail.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,🔧 Serveis
Bar El Comú,Bar plats combinats,chechu4144@hotmail.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,🍽️ Restaurant/Bar
Bar Restaurant Can Parral,Bar restaurant,canparral@hotmail.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,🍽️ Restaurant/Bar
Bar Restaurant Centre Esportiu Can Batlle,"Zona d'oci i recreativa, als afores del municipi de Dosrius, en plena natura Disposa de Camp de futbol municipal, piscina.",zonacanbatlle@hotmail.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,🍽️ Restaurant/Bar
BonÀrea,,tarso20sl@gmail.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
Cabanes Dosrius,,info@cabanesdosrius.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
CaixaBank,,1684@lacaixa.es,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
Casal Laietana de Dosrius,,casaldosrius@dosrius.cat,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
Caterina Prat,Treballadora social municipal,cprat@dosrius.cat,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
Centre Veterinari Dosrius,"Centre veterinari amb perruqueria canina i felina, alimentació i accesoris.",consulta@cvetdosrius.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,🛍️ Comerç
Club de pàdel Dosrius,,cpdosrius@gmail.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
Club Deportivo Esmeralda F.S,,clubfutsalesmeralda@gmail.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
Club Esportiu Dosrius del Maresme,,salafutdos@hotmail.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,🎭 Cultura/Oci
Club Futbol Dosrius 2010,,dosrius2010@gmail.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
Colla de Diables de Dosrius (Associació),,diablesdosrius@gmail.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
Comissió de Festes de Can Massuet,"Si tens iniciativa i ganes de participar en l'organització de la Festa Major de Can Massuet, no ho dubtis i posa't en contacte amb nosaltres!!!",mpetanas@dosrius.cat,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
Condis,,c0497@condis.es,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
Cultural de Que Rius (Associació),,dequeriusdosrius@gmail.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,🎭 Cultura/Oci
Deixalleria d'Argentona,,infoambientals@argentona.cat,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
Dogrius,,info@dogrius.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
El Bosc Vertical,,info@boscvertical.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
Els Porticons Pollastres a l'ast,,olgamanel@hotmail.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
Escola Castell de Dosrius,Escola pública d'Educació Infantil i Primària,escola@escoladedosrius.cat,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
Escola de Natura del Corredor,,enc@pangea.org,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
Espai Jove de Dosrius,,joves@dosrius.cat,Dosrius,Maresme,https://www.dosrius.cat,dosrius,💇 Bellesa/Salut
Esplai 4 Pedres,,esplai4pedres@gmail.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
Estanc de Dosrius,,estancdosrius@hotmail.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,🛍️ Comerç
Esteve i Barranco SCP,,esteve_barranco@hotmail.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
Estil Sablanc,,saezblanco@hotmail.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
Finques Inter,Serveis d'assessorament immobiliari,info@interinmobiliaria.es,Dosrius,Maresme,https://www.dosrius.cat,dosrius,🔧 Serveis
Forn de Pa Dosrius,Forn de pa - bar,familiajuanguell@hotmail.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,🛍️ Comerç
Grup d'Esplai l'Esclat!!!,,esplai.esclat@gmail.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
Habitatge Turístic Can Sabé,,hola@cansabe.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
Handbol Platja Pepperonis Club Esportiu,,pepperonis@gmail.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,🎭 Cultura/Oci
Jaume Jofre - ONCE,,jaumejofre@hotmail.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
Kanstak,,sonia@kanstak.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
Monkey Paintball,Paintball Dosrius,info@monkeypaintball.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,🎭 Cultura/Oci
Natural Beauty,Perruquería i barberia.,naturalbeautycanmassuet@gmail.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
Petrològic Oil,"Estació de Servei Dramarsa RED SL. Benzinera-botiga, tren de rentat i Restaurant/Bar",info@dramarsa.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,🍽️ Restaurant/Bar
Residència Canina La Masia,Hotel-guarderia per a gossos.,info@rclamasia.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,🏨 Allotjament
Residència LLAR ML SL,,lallar2rius@gmail.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
Restaurant Cal Víctor,Bar restaurant,calvictor@hotmail.es,Dosrius,Maresme,https://www.dosrius.cat,dosrius,🍽️ Restaurant/Bar
Restaurant Can Carreras,,masiacancarreras@hotmail.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,🍽️ Restaurant/Bar
Restaurant Can Rimblas,Restaurant,jaumetotal@hotmail.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,🍽️ Restaurant/Bar
Restaurant Can Terrades del Molí,Restaurant,mpp_2011@hotmail.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,🍽️ Restaurant/Bar
Restaurant Masia Can Guinart,,canguinart@hotmail.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,🍽️ Restaurant/Bar
Segell Express,,segell@segellexpres.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
Servei Local d'Ocupació (SLO) / Oficina de Treball,,ocupacio@dosrius.cat,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
Sportwear,Fabricació i desenvolupament de teixits tècnics per a esport.,info@spwear.es,Dosrius,Maresme,https://www.dosrius.cat,dosrius,🎭 Cultura/Oci
Supermercat Canyamars,,jordi.f.valera@hotmail.es,Dosrius,Maresme,https://www.dosrius.cat,dosrius,🛍️ Comerç
Supermercat El Far,"Venda d'aliments, drogueria, basar, pa i rebosteria, cafeteria de degustació. venda de butà, i pollastres a l'ast",supermercatelfar@hotmail.es,Dosrius,Maresme,https://www.dosrius.cat,dosrius,🍽️ Restaurant/Bar
Supermercat Forn de Pa Dosrius,,sonu.suma58@yahoo.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,🛍️ Comerç
Taller Dosrius,,info@tallerdosrius.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
Taller Marsal,,automarsal@hotmail.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,📦 Altres
TAXI Dosrius - Andreu,Servei de taxi.,taxi.dosrius@gmail.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,🔧 Serveis
Turisme Rural Villa Mazzara,Casa rural.,info@villamazzara.com,Dosrius,Maresme,https://www.dosrius.cat,dosrius,🏨 Allotjament
"Construccions Torras Garcia, S.L.",,torrasigarcia@hotmail.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
"Estanc del Bruc ""Carlets""",,carlets.elbruc@gmail.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,🛍️ Comerç
"Fusteria Decoració Alemany, S.C.P.",,fdalemany@hotmail.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,🛍️ Comerç
"Fusteria Termens, S.L.",,termenssil@gmail.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
"Serralleria Llorens, S.C.P.",,serralleriallorens@yahoo.es,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
"Serveis Enginyeria Bruc, S.L.",,seb_sl@hotmail.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
"Taller Rep - J. Castellet, S.C.P.",,castelletverdaguer@hotmail.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
"Track Digimèdia, S.C.P.",,track@trackdigimedia.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
A.D.F. El Bruc,,adfelbruc@gmail.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
Amics del Museu de la Muntanya de Montserrat del Bruc,,museubruc@gmail.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,🎭 Cultura/Oci
Ànima Bruc,,animabruc@gmail.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
Asociación de Propietarios de Montserrat Parc,,propietariosmp@gmail.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
Associació Casal Rock Escaladors del Bruc,,casalrockbruc@gmail.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
Associació Cultural La Banyera,,asociacionlabanyera@gmail.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,🎭 Cultura/Oci
Associació Dansaestudi,,dansaestudi@gmail.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,🎭 Cultura/Oci
Associació de Veïns de Sant Pau de la Guàrdia,,santpaudelaguardia@gmail.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
Associació UCAR de Gossos de Recerca i Salvament,,ucargossosderecerca@gmail.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
Bar Granada,Bar - Restaurant,barnoufi@gmail.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,🍽️ Restaurant/Bar
Brucgest Assessors,,brucgest@economistes.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,🔧 Serveis
Cafeteria Queralt,Bar - Restaurant,info@eselbruc.es,El Bruc,Anoia,https://www.bruc.cat,el-bruc,🍽️ Restaurant/Bar
Cal Chuli,Bar - Restaurant,julio.carrique.ruiz@gmail.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,🍽️ Restaurant/Bar
Cal Noio,Restaurant,info@calnoio.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,🍽️ Restaurant/Bar
Cal Ventura,,info@calventura.cat,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
Can Cairot - Ous de pagès,,cospumun@hotmail.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
Can Ollé de la Guàrdia,,masia@canolledelaguardia.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
Casa Rural al Parc Natural de Montserrat,,elena@conjunts.cat,El Bruc,Anoia,https://www.bruc.cat,el-bruc,🏨 Allotjament
CAU El Timbal,,eltimbal@escoltesiguies.cat,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
Centre d'activitats artístiques Can Serrat,,canserratart@gmail.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
Centre de Bellesa Sublim,,sublimbruc@gmail.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,💇 Bellesa/Salut
Centre Hípic Nicolás & García,,nicolasygarcia@gmail.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
Ceramica Elias,,carlosgs@ceramicaelies.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
Club Ciclista El Bruc,,info@bruckers.cat,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
Club Ciclista Fem Club,,femclub.cc@gmail.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
Club d'Escacs Peons del Bruc,,escacs.elbruc@gmail.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
Club esportiu Vegantrail Ventola,,vegantrailclub@gmail.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,🎭 Cultura/Oci
Comissió de Festes de Montserrar Parc La Polivalent,,lapolivalent@gmail.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
Consorci Gran Teatre del Liceu (Magatzem),,marc.comas@liceubarcelona.cat,El Bruc,Anoia,https://www.bruc.cat,el-bruc,🎭 Cultura/Oci
Construccions Bravo,,cons.bravo@gmail.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
Construccions i Serveis Collbató R&R S.L.U,,cscollbato@hotmail.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
Coral Moixerigues,,coralmoixerigueselbruc@gmail.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
Creu Roja,,judith.bruch@creuroja.org,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
Cristina & Albert Perruquers,,cristinaialbertperruquers@hotmail.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
El Bruc amb la Cultura,,info@elbruc-cultura.cat,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
El Celler de Cal Cordero,,aina.gobern@gmail.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,🍷 Celler/Bodega
El Celler de la Guàrdia,Bar - Restaurant - Hotel,elcellerdelaguardia@hotmail.es,El Bruc,Anoia,https://www.bruc.cat,el-bruc,🍽️ Restaurant/Bar
El tast,,salut@eltastdelbruc.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
Els Amics de Can Serrat,,elsamicsdecanserrat@gmail.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
Erovise,,erovise@hotmail.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
Excavacions Serrano,,info@excavacionesserrano.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
Farmàcia Josep Plans,,farmacia.elbruc@gmail.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,💇 Bellesa/Salut
Forn Alemany,,info@fornalemany.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,🛍️ Comerç
Geganters i Grallers del Bruc,,gegantersigrallersdelbruc@gmail.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
Gent Gran de Montserrat Parc,,ass.gentgranmp@gmail.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
Gent Gran del Bruc,,gentgrandelbruc@gmail.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
Gent Gran del Bruc Residencial,,aventina.jam@gmail.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
Ho'oponopono,,esther.mataro64@gmail.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
Hortet del Bruc,,info@hortetdelbruc.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
Hotel Bruc,,info@hotel-bruc.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,🏨 Allotjament
Hotel Can Farrés,,info@hotelcanfarres.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,🏨 Allotjament
Hotel El Bruc,Allotjament - Restauració,hotel@hotel-bruc.es,El Bruc,Anoia,https://www.bruc.cat,el-bruc,🏨 Allotjament
I-Clip / Print Bruc,,jordi@iclip.es,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
IMATG comunicació - retolació i publicitat,,imatg@telefonica.net,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
J. M . Serveis de Jardineria,,joanmarcpelfort@telefonica.net,El Bruc,Anoia,https://www.bruc.cat,el-bruc,🔧 Serveis
La Pelu del Bruc,,antoniadekbruc@icloud.com,El Bruc,Anoia,https://www.bruc.cat,el-bruc,📦 Altres
