Business Name,Category,Email,Town,Region,Council Website,City Slug,Outreach Category
Centre Dental Sant Julià,,c.dentalsantjulia@hotmail.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,💇 Bellesa/Salut
CM Estilistes,"Estudi del color, tints i tractaments vegans, estudi pentitat i maquillatge núvies, maquillatge, estilisme, assessorament per a books, tractaments capil·lars i tricologia avançada visagisme, tendències i complements de cabell natural.",criscmestilistes@gmail.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,🛍️ Comerç
Elena Sbell Centre de Bellesa,Centre de Bellesa.,eccasanovas@gmail.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,💇 Bellesa/Salut
Escloper Bed & Breakfast,"Allotjament cèntric, disposa d'una habitació doble amb bany privat i serveix esmorzar continental.",esclopersantjulia@gmail.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,🏨 Allotjament
Forn de Pa Sant Julià,"Pa cuit en forn de llenya, coca de forner, croissants i ensaïmades, entre d'altres productes.",fornsantjulia@gmail.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,🛍️ Comerç
Hotel Mas Albereda,"HCC- 004234. Mas Albereda és un d'aquells espais on deixar volar la imaginació i desconnectar de la rutina és fàcil. Un hotel gastronòmic amb encant situat a Sant Julià de Vilatorta, entre el Pirineu i el Montseny, al cor de la Plana de Vic, en una masia que amaga set segles d'història entre els seus murs.",info@masalbereda.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,🏨 Allotjament
Hotel Torre Martí,"HCC-004142. Al peu de les Guilleries, al pre-pirineu català, terra de bandolers, es troba aquesta encantadora casa senyorial construïda el 1945 per l'arquitecte Riera Clariana. En l'hotel Torre Martí la pintura, l'escultura, la música, la literatura s'uneixen a l'hosteleria. La família Morral ha transformat aquesta mansió d'estil rivière francesa en un íntim i acollidor hotel. La pau de la biblioteca, un menjador modernista, la decoració singular de les habitacions i la cuidada selecció gastronòmica desperten els sentits del viatger.",cor@hoteltorremarti.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,🏨 Allotjament
Llibreria l'Atelier,"Hi podreu trobar llibres, papereria, plantes, joguines educatives, copisteria i regals.",lateliersjv@gmail.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,🍽️ Restaurant/Bar
Pastisseria Crossandra,"Pastisseria, forn de pa, bomboneria, càterings per a les teves celebracions, festes familiars, batejos, comunions, aniversaris, etc.",pavic@pavic.cat,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,🛍️ Comerç
Perruqueria Carme,"Perruqueria Carme et mima pequè estiguis el màxim de radiant possible. Per això t'ofereix tots els serveis en perruqueria i tractaments de bellesa, de les mans de les millors professionals.",carmevilamala@yahoo.es,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,💇 Bellesa/Salut
Perruqueria Judith Fontanet,"A la perruqueria Judith Fontanet ofereixen tots els serveis de perruqueria i són especialistes en Keratina, Balayage i Babylights. Són una perruqueria unisex oberta a tot el públic i ofereixen un 20% de descompte als jubilats.",judithfperruqueria@gmail.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,💇 Bellesa/Salut
Restaurant Cal Teixidor,,calteixidor@hotmail.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,🍽️ Restaurant/Bar
Restaurant de Puig-l'Agulla,,octavianbaroianu@yahoo.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,🍽️ Restaurant/Bar
Restaurant Set Fonts,,comaguiu@gmail.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,🍽️ Restaurant/Bar
Taxi Sant Julià de Vilatorta,Taxi fins a 7 places,taxisantjulia@hotmail.es,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,🔧 Serveis
Xarcuteria-carnisseria El Rebost,"El teu rebost a Sant Julià. Carnisseria, xarcuteria i alimentació. Proveu la nostra varietat de productes d'elaboració pròpies de qualitat i sense gluten.",elrebostjosep@gmail.com,Sant Julià de Vilatorta,Osona,https://www.vilatorta.cat,sant-julia-de-vilatorta,🛍️ Comerç
A. Mirapeix - Electricitat,,admin@mirapeix.cat,Sant Llorenç Savall,Vallès Occidental,https://www.savall.cat,sant-llorenc-savall,🛍️ Comerç
Cal Quico - Carnisseria,,calquicocarnisseria@hotmail.com,Sant Llorenç Savall,Vallès Occidental,https://www.savall.cat,sant-llorenc-savall,🛍️ Comerç
Centre d'Esports Llorençà,,futbolcellorenca@gmail.com,Sant Llorenç Savall,Vallès Occidental,https://www.savall.cat,sant-llorenc-savall,🎭 Cultura/Oci
Granja La Roca,,ecogranjalaroca@gmail.com,Sant Llorenç Savall,Vallès Occidental,https://www.savall.cat,sant-llorenc-savall,🍽️ Restaurant/Bar
Hostal Cal Pla,,hostalcalpla@yahoo.es,Sant Llorenç Savall,Vallès Occidental,https://www.savall.cat,sant-llorenc-savall,🏨 Allotjament
Immobiliària Immosavall,,info@immosavall.com,Sant Llorenç Savall,Vallès Occidental,https://www.savall.cat,sant-llorenc-savall,🔧 Serveis
L'Armengol - Turisme rural,,joanvallh@eresmas.net,Sant Llorenç Savall,Vallès Occidental,https://www.savall.cat,sant-llorenc-savall,🏨 Allotjament
Pastisseria Domènec - Forn de pa i pastisseria,,info@pastisseriadomenec.com,Sant Llorenç Savall,Vallès Occidental,https://www.savall.cat,sant-llorenc-savall,🛍️ Comerç
Habitatge d'Ús Turístic La Serra,"Casa rural independent, de pedra del s. XVIII, rehabilitada amb encant i molt acollidora, ideal per escapades i desconnectar en un entorn immillorable per fer excursions, passejades o sortides en bici, per gaudir de la natura.",afonseca@resipack.com,Sant Martí d'Albars,Osona,https://www.santmartidalbars.cat,sant-marti-d-albars,🏨 Allotjament
"Cal Ton · Papereria, Quiosc i Estanc",,rosa@fuina.net,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,🛍️ Comerç
AEiG Movi de Tous,Agrupament Escolta i Guia Movi de Tous formen part de Minyons Escoltes i Guies de Catalunya,movidetous@escoltesiguies.cat,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,🍷 Celler/Bodega
Allotjament rural · Cal fuster de la Plaça,,fuster@calfusterdetous.com,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,🏨 Allotjament
Bar Don Paco,,bardonpaco@gmail.com,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,🍽️ Restaurant/Bar
Farmàcia J. Domènech i Fabregat,,domenech.fabregat@cofb.net,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,💇 Bellesa/Salut
Jardineria Morera,,jardineriamorera@hotmail.com,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,🔧 Serveis
La Casa del Teatre Nu,- Companyia de teatre -,teatrenu@teatrenu.com,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,🎭 Cultura/Oci
Punt Jove de Tous,"El Punt Jove vol ser l'espai de referència per al jovent del municipi, diferenciant les seves accions en tres branques principals:",abenito@anoiajove.cat,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,💇 Bellesa/Salut
Raquel Perruqueria i estètica,,peluraquel@gmail.com,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,💇 Bellesa/Salut
Restaurant l’Eucaria,,eucariatous@gmail.com,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,🍽️ Restaurant/Bar
Unió Esportiva Tous,,uetous@gmail.com,Sant Martí de Tous,Anoia,https://www.tous.cat,sant-marti-de-tous,🎭 Cultura/Oci
Ariadna Estètica i Salut,,ariestetica@gmail.com,Sant Pere de Riudebitlles,Alt Penedès,https://www.santperederiudebitlles.cat,sant-pere-de-riudebitlles,💇 Bellesa/Salut
Braseria Magust,,santacana52@gmail.com,Sant Pere de Riudebitlles,Alt Penedès,https://www.santperederiudebitlles.cat,sant-pere-de-riudebitlles,🍽️ Restaurant/Bar
El Cafè de la Carme,,elcafedelalaia@yahoo.es,Sant Pere de Riudebitlles,Alt Penedès,https://www.santperederiudebitlles.cat,sant-pere-de-riudebitlles,🍽️ Restaurant/Bar
Farmàcia Sant Pere,,farmaciasantpere@gmail.com,Sant Pere de Riudebitlles,Alt Penedès,https://www.santperederiudebitlles.cat,sant-pere-de-riudebitlles,💇 Bellesa/Salut
Hispano Llacunense (Hillsa),,hillsa@hillsabus.com,Sant Pere de Riudebitlles,Alt Penedès,https://www.santperederiudebitlles.cat,sant-pere-de-riudebitlles,💇 Bellesa/Salut
Restaurant Clos d'en Pep,,closdenpep@closdenpep.cat,Sant Pere de Riudebitlles,Alt Penedès,https://www.santperederiudebitlles.cat,sant-pere-de-riudebitlles,🍽️ Restaurant/Bar
"Forn de pa ""El Fornet""",,rubiopujals@gmail.com,Sant Quirze del Vallès,Vallès Occidental,https://www.ajsantquirze.cat,sant-quirze-del-valles,🛍️ Comerç
Agrupació Cívica i Cultural Bisaura,"Organitzadors del Cicle de Música i Dansa Tradicionals ""BallaBisaura"".",lacivica@rostoll.cat,Sant Quirze del Vallès,Vallès Occidental,https://www.ajsantquirze.cat,sant-quirze-del-valles,🎭 Cultura/Oci
Assessora Laboral,,ocupacio@gesbisaura.cat,Sant Quirze del Vallès,Vallès Occidental,https://www.ajsantquirze.cat,sant-quirze-del-valles,🔧 Serveis
Associació Cultural Bisaura Sona,"Els fins de l'associació són promoure activitats culturals i artístiques , oferir suport i desenvolupar projectes artístics adreçats o realitzats per qualsevol persona interessada recolzant i facilitant, en tot el possible la realització d'aquests projectes.",bisaurasona@gmail.com,Sant Quirze del Vallès,Vallès Occidental,https://www.ajsantquirze.cat,sant-quirze-del-valles,🎭 Cultura/Oci
Associació Cultural Gombau Besora,Associació que té per objectiu fomentar la cultura a tot el territori del Bisaura.,revistael855@gmail.com,Sant Quirze del Vallès,Vallès Occidental,https://www.ajsantquirze.cat,sant-quirze-del-valles,🎭 Cultura/Oci
Associació educativa Intersecciona't,"Ens dediquem a la intervenció social i la millora de la qualitat de vida de les persones LGTBIQA+ i neurodivergents. Fem tallers a escoles i instituts, formacions a professionals o empreses, assessories a ajuntaments, acompanyaments a familiars o a persones individuals, entre d'altres.",administracio@collectiuargelaga.org,Sant Quirze del Vallès,Vallès Occidental,https://www.ajsantquirze.cat,sant-quirze-del-valles,🔧 Serveis
Associació l'Esplai de la gent gran,Associació que disposa de l'objectiu d'acollir i donar activitats i lleure a les persones de més edat de Sant Quirze de Besora.,esplaifotos@gmail.com,Sant Quirze del Vallès,Vallès Occidental,https://www.ajsantquirze.cat,sant-quirze-del-valles,🎭 Cultura/Oci
Club dards Bisaura,Club esportiu fundat al 2021 per pràctica esportiva dels dards.,bisauradards10@gmail.com,Sant Quirze del Vallès,Vallès Occidental,https://www.ajsantquirze.cat,sant-quirze-del-valles,🎭 Cultura/Oci
Club Tennis Sant Quirze,Aquesta entitat té l'objectiu de fomentar la pràctica esportiva del tenis i del pàdel al nostre municipi.,info@ctsantquirze.cat,Sant Quirze del Vallès,Vallès Occidental,https://www.ajsantquirze.cat,sant-quirze-del-valles,🎭 Cultura/Oci
Electrodomèstics Ferreteria Gaja,,electrogaja3g@hotmail.com,Sant Quirze del Vallès,Vallès Occidental,https://www.ajsantquirze.cat,sant-quirze-del-valles,🛍️ Comerç
Esports,,esports@ccosona.cat,Sant Quirze del Vallès,Vallès Occidental,https://www.ajsantquirze.cat,sant-quirze-del-valles,🎭 Cultura/Oci
Farmàcia Besora,,ericbesora@loptica.com,Sant Quirze del Vallès,Vallès Occidental,https://www.ajsantquirze.cat,sant-quirze-del-valles,💇 Bellesa/Salut
Farrés fusteria i mobles,,info@farres.cat,Sant Quirze del Vallès,Vallès Occidental,https://www.ajsantquirze.cat,sant-quirze-del-valles,🛍️ Comerç
Fisiobisaura,,info@fisiobisaura.cat,Sant Quirze del Vallès,Vallès Occidental,https://www.ajsantquirze.cat,sant-quirze-del-valles,💇 Bellesa/Salut
Floristeria el Roser,,florisfotomontse@hotmail.com,Sant Quirze del Vallès,Vallès Occidental,https://www.ajsantquirze.cat,sant-quirze-del-valles,🛍️ Comerç
Guàrdia Municipal,"La seu de la Guàrdia Municipal de Sant Quirze de Besora es troba a l'edifici de serveis auxiliars municipals (just davant de l'Ajuntament), a la Plaça Major numero 14 del mateix municipi.",vigilant@ajsantquirze.cat,Sant Quirze del Vallès,Vallès Occidental,https://www.ajsantquirze.cat,sant-quirze-del-valles,🛍️ Comerç
Hotel Sant Quirze de Besora,,info@hotelbesora.com,Sant Quirze del Vallès,Vallès Occidental,https://www.ajsantquirze.cat,sant-quirze-del-valles,🏨 Allotjament
Taxi Guohua An,,guohuavtcbcn@gmail.com,Sant Quirze del Vallès,Vallès Occidental,https://www.ajsantquirze.cat,sant-quirze-del-valles,🔧 Serveis
Teatre El Centre,"El Centre de Sant Quirze de Besora és l'entitat del Bisaura més antiga amb més d'un segle d'història, dedicada a fomentar el teatre.",elcentresantquirze@gmail.com,Sant Quirze del Vallès,Vallès Occidental,https://www.ajsantquirze.cat,sant-quirze-del-valles,🎭 Cultura/Oci
"Abrasteel, S.L.","ABRASTEEL és una empresa especialitzada en la fabricació i distribució de productes abrasius, com ara discos de tall, discos de làmines, raspalls abrasius i altres eines similars. Aquests productes estan destinats principalment a aplicacions industrials que requereixen operacions de tall, desbast i acabat de superfícies.",info@abrasteel.com,Sant Salvador de Guardiola,Bages,https://www.santsalvadordeguardiola.cat,sant-salvador-de-guardiola,💇 Bellesa/Salut
"Miralda Espais i Serveis, S.L.",,info@serveismes.com,Sant Salvador de Guardiola,Bages,https://www.santsalvadordeguardiola.cat,sant-salvador-de-guardiola,💇 Bellesa/Salut
"Tallers Mecànics Calvo, S.L.",,tallerscalvo@gmail.com,Sant Salvador de Guardiola,Bages,https://www.santsalvadordeguardiola.cat,sant-salvador-de-guardiola,🔧 Serveis
Aerobic & Fitness S.L.,,finanzas@aerobicyfitness.com,Sant Salvador de Guardiola,Bages,https://www.santsalvadordeguardiola.cat,sant-salvador-de-guardiola,💇 Bellesa/Salut
Bar Ca La Montse,,calamontseim@gmail.com,Sant Salvador de Guardiola,Bages,https://www.santsalvadordeguardiola.cat,sant-salvador-de-guardiola,🍽️ Restaurant/Bar
Bar Restaurant Braseria Salelles,,info@restaurantsalelles.com,Sant Salvador de Guardiola,Bages,https://www.santsalvadordeguardiola.cat,sant-salvador-de-guardiola,🍽️ Restaurant/Bar
Bar Restaurant Ca La Iaia,,calaiaiascp@gmail.com,Sant Salvador de Guardiola,Bages,https://www.santsalvadordeguardiola.cat,sant-salvador-de-guardiola,🍽️ Restaurant/Bar
Bar Rock'n'raola Street Food,,maralardel@gmail.com,Sant Salvador de Guardiola,Bages,https://www.santsalvadordeguardiola.cat,sant-salvador-de-guardiola,🍽️ Restaurant/Bar
Cafès Del Bages,,info@cafesdelbages.com,Sant Salvador de Guardiola,Bages,https://www.santsalvadordeguardiola.cat,sant-salvador-de-guardiola,🍽️ Restaurant/Bar
Cafeteria L'Estoneta,"CAFETERIA L'ESTONETA Ofereix una varietat de plats i begudes en un ambient acollidor i familiar. Els clients poden gaudir de bons entrepans i begudes en un entorn agradable. Servei d'esmorzars, berenars i venda de pa i pastisseria.",l.estoneta.2016@gmail.com,Sant Salvador de Guardiola,Bages,https://www.santsalvadordeguardiola.cat,sant-salvador-de-guardiola,🍽️ Restaurant/Bar
Camp de futbol,"El camp es troba en el nucli ludicoesportiu del municipi, situat entre l'escola i el poliesportiu i prop de l'Ajuntament. El nou camp de futbol compta amb una superfície de gespa artificial, vestuaris, enllumenat i marcador electrònic. També disposa de desfibril·lador, un gran pàrquing i una pista de pàdel al costat.",ssg.ajuntament@santsalvadordeguardiola.cat,Sant Salvador de Guardiola,Bages,https://www.santsalvadordeguardiola.cat,sant-salvador-de-guardiola,🛍️ Comerç
Can Pelut Centre Veterinari - Guardiola,,canpelutcentreveterinari@gmail.com,Sant Salvador de Guardiola,Bages,https://www.santsalvadordeguardiola.cat,sant-salvador-de-guardiola,💇 Bellesa/Salut
Casa Rural. L'Hort De La Riera,,info@hortdelariera.com,Sant Salvador de Guardiola,Bages,https://www.santsalvadordeguardiola.cat,sant-salvador-de-guardiola,🏨 Allotjament
Casal de joves Can Sansa,"Inaugurat l'any 2020, s'hi desenvolupen activitats destinades al jovent de 12 a 30 anys. És un espai inclusiu, segur i obert a tothom dinamitzat per l'encarregat de l'àrea de joventut de l'Ajuntament.",ssg.joventut@santsalvadordeguardiola.cat,Sant Salvador de Guardiola,Bages,https://www.santsalvadordeguardiola.cat,sant-salvador-de-guardiola,💇 Bellesa/Salut
Celler Fargas Fargas,,celler@fargas-fargas.com,Sant Salvador de Guardiola,Bages,https://www.santsalvadordeguardiola.cat,sant-salvador-de-guardiola,🍷 Celler/Bodega
Escola Montserrat,"Es tracta d'un centre de quatre plantes, amb espais amplis i especialitzats per a educació infantil i primària, serveis educatius, menjador, gimnàs i zones exteriors. L'escola està preparada per donar resposta a les necessitats presents i futures del municipi i compta amb una trentena de mestres i un ampli equip de personal auxiliar, consolidant-se com un pilar fonamental de la vida educativa i social de Sant Salvador de Guardiola.",a8017992@xtec.net,Sant Salvador de Guardiola,Bages,https://www.santsalvadordeguardiola.cat,sant-salvador-de-guardiola,💇 Bellesa/Salut
Farmàcia Sant Salvador. Cortés Espona Jaume,,jcortes001@cofb.net,Sant Salvador de Guardiola,Bages,https://www.santsalvadordeguardiola.cat,sant-salvador-de-guardiola,💇 Bellesa/Salut
Forn de llenya PE.CO.NA,,forndellenyapecona@hotmail.com <forndellenyapecona@hotmail.com>,Sant Salvador de Guardiola,Bages,https://www.santsalvadordeguardiola.cat,sant-salvador-de-guardiola,🛍️ Comerç
Kodigo Fisioterapia,,kodigo@kodigofisioterapia.com,Sant Salvador de Guardiola,Bages,https://www.santsalvadordeguardiola.cat,sant-salvador-de-guardiola,💇 Bellesa/Salut
Llocteu Immobles S.L.,,admin@alaponsa.com,Sant Salvador de Guardiola,Bages,https://www.santsalvadordeguardiola.cat,sant-salvador-de-guardiola,🛍️ Comerç
Mas Set-Rengs Casa Rural,,info@set-rengs.com,Sant Salvador de Guardiola,Bages,https://www.santsalvadordeguardiola.cat,sant-salvador-de-guardiola,🏨 Allotjament
Perruqueira. Mercè Perruqueria i Estètica,,mernari@hotmail.com,Sant Salvador de Guardiola,Bages,https://www.santsalvadordeguardiola.cat,sant-salvador-de-guardiola,💇 Bellesa/Salut
Plantes Tabacs Timbre Regals,,estancsantsalvador@gmail.com,Sant Salvador de Guardiola,Bages,https://www.santsalvadordeguardiola.cat,sant-salvador-de-guardiola,🛍️ Comerç
Restaurant el Racó de'n Paco,,1998.ingrid@gmail.com,Sant Salvador de Guardiola,Bages,https://www.santsalvadordeguardiola.cat,sant-salvador-de-guardiola,🍽️ Restaurant/Bar
Supermercat Grup Llobet,,contacte@grupllobet.com,Sant Salvador de Guardiola,Bages,https://www.santsalvadordeguardiola.cat,sant-salvador-de-guardiola,🛍️ Comerç
Teatre La Sala,"El municipi disposa d'un equipament cultural polivalent anomenat ""La Sala"". És un espai municipal situat al centre de Guardiola (carrer de la Creu, 8) que, des del 2016, es dedica a la promoció i difusió de la cultura amb una programació artística familiar anual. Aquest equipament es troba en un dels edificis més rellevants del nucli urbà de Sant Salvador de Guardiola, seguint un estil que es pot considerar dins del cànon modernista.",ssg.cultura@santsalvadordeguardiola.cat,Sant Salvador de Guardiola,Bages,https://www.santsalvadordeguardiola.cat,sant-salvador-de-guardiola,🛍️ Comerç
"ASGECO. Assessoria i Gestió Santa Coloma, S.L",,teresa@sitja-gestio.com,Santa Coloma de Cervelló,Baix Llobregat,https://www.santacolomadecervello.cat,santa-coloma-de-cervello,🔧 Serveis
Associació Esportiva Sant Lluís,,aesantlluis@aesantlluis.cat,Santa Coloma de Cervelló,Baix Llobregat,https://www.santacolomadecervello.cat,santa-coloma-de-cervello,🎭 Cultura/Oci
Ateneu Unió,,ateneuunio@gmail.com,Santa Coloma de Cervelló,Baix Llobregat,https://www.santacolomadecervello.cat,santa-coloma-de-cervello,🎭 Cultura/Oci
Bar Restaurant Elsara,,elsaraelsara@hotmail.com,Santa Coloma de Cervelló,Baix Llobregat,https://www.santacolomadecervello.cat,santa-coloma-de-cervello,🍽️ Restaurant/Bar
Bar Restaurant Galisteo,,restaurantegalisteo@hotmail.com,Santa Coloma de Cervelló,Baix Llobregat,https://www.santacolomadecervello.cat,santa-coloma-de-cervello,🍽️ Restaurant/Bar
Centre Cívic Can Baruta,,scc.regidoriacultura@santacolomadecervello.cat,Santa Coloma de Cervelló,Baix Llobregat,https://www.santacolomadecervello.cat,santa-coloma-de-cervello,🎭 Cultura/Oci
Club Esportiu Futsal Montpedrós,,futsalmontpedros@gmail.com,Santa Coloma de Cervelló,Baix Llobregat,https://www.santacolomadecervello.cat,santa-coloma-de-cervello,🎭 Cultura/Oci
Club Esportiu Rítmica Mediterrània,,ritmica.mediterrania@gmail.com,Santa Coloma de Cervelló,Baix Llobregat,https://www.santacolomadecervello.cat,santa-coloma-de-cervello,🎭 Cultura/Oci
Comissió FiraVins,"La Comissió Firavins va néixer l'any 2015, sota el paraigua de la Societat Recreativa. Des d'aleshores programa a l'abril el FiraVins, i el Projecte Orígens.",firavins@gmail.com,Santa Coloma de Cervelló,Baix Llobregat,https://www.santacolomadecervello.cat,santa-coloma-de-cervello,🍷 Celler/Bodega
Espais Familiars La Masieta,La Masieta és un espai de trobada per a famílies amb infants de 0 a 6 anys.,espaisfamiliars.stc@gmail.com,Santa Coloma de Cervelló,Baix Llobregat,https://www.santacolomadecervello.cat,santa-coloma-de-cervello,🛍️ Comerç
Estanc i Quiosc de la Chari,,quioscosantacoloma@gmail.com,Santa Coloma de Cervelló,Baix Llobregat,https://www.santacolomadecervello.cat,santa-coloma-de-cervello,🛍️ Comerç
Farmàcia Colònia Güell. Llicenciada Bibiana Martínez Rodríguez,,farmaciacoloniaguell@gmail.com,Santa Coloma de Cervelló,Baix Llobregat,https://www.santacolomadecervello.cat,santa-coloma-de-cervello,💇 Bellesa/Salut
Farmàcia del Lliceciat Jaume Tura Lladó,,jtura001@cofb.net,Santa Coloma de Cervelló,Baix Llobregat,https://www.santacolomadecervello.cat,santa-coloma-de-cervello,💇 Bellesa/Salut
Ferreteria y Hogar,,ferreteria-hogar@telefonica.net,Santa Coloma de Cervelló,Baix Llobregat,https://www.santacolomadecervello.cat,santa-coloma-de-cervello,🛍️ Comerç
Fusteria i Decoració J. Pau SL,,fusteriajpau@gmail.com,Santa Coloma de Cervelló,Baix Llobregat,https://www.santacolomadecervello.cat,santa-coloma-de-cervello,🛍️ Comerç
Gestió Immobiliària La Llar,,viky@lallarblava.com,Santa Coloma de Cervelló,Baix Llobregat,https://www.santacolomadecervello.cat,santa-coloma-de-cervello,🔧 Serveis
Grup de Teatre de la Societat Recreativa,,teatresorec@gmail.com,Santa Coloma de Cervelló,Baix Llobregat,https://www.santacolomadecervello.cat,santa-coloma-de-cervello,🎭 Cultura/Oci
Joieria d'Argent,,info@vitalargent.com,Santa Coloma de Cervelló,Baix Llobregat,https://www.santacolomadecervello.cat,santa-coloma-de-cervello,🛍️ Comerç
Laura Ibáñez Sanz Fisioterapia,,recepcio.centrefisio@gmail.com,Santa Coloma de Cervelló,Baix Llobregat,https://www.santacolomadecervello.cat,santa-coloma-de-cervello,💇 Bellesa/Salut
Pavelló Poliesportiu Municipal,,scc.regidoriaesports@santacolomadecervello.cat,Santa Coloma de Cervelló,Baix Llobregat,https://www.santacolomadecervello.cat,santa-coloma-de-cervello,🎭 Cultura/Oci
"Ca L’Escolà, Restaurant-Masia",,calescola1996hotmail.com,Santa Maria de Miralles,Anoia,https://www.santamariademiralles.cat,santa-maria-de-miralles,🍽️ Restaurant/Bar
"Giacomini España, SL.",,atencionclientes@giacomini.com,Seva,Osona,https://www.seva.cat,seva,💇 Bellesa/Salut
"Solasegalés Decoració i Pintura, SL",,sc_24@hotmail.es,Seva,Osona,https://www.seva.cat,seva,🛍️ Comerç
Allotjament Rural/Cabanyes Tipi Camp,,holatipicamp@gmail.com,Seva,Osona,https://www.seva.cat,seva,🏨 Allotjament
Associació Dinamitzem Cultura i lleure,,dinamitzemculturailleure@gmail.com,Seva,Osona,https://www.seva.cat,seva,🎭 Cultura/Oci
Elèctric Colom Balenyà,,oscarcolompol@hotmail.com,Seva,Osona,https://www.seva.cat,seva,🔧 Serveis
Farmàcia Marta Gómez Mundó,,gomez.mundo@cofb.net,Seva,Osona,https://www.seva.cat,seva,💇 Bellesa/Salut
Fleca Pujadas,,lidiapujadas@hotmail.com,Seva,Osona,https://www.seva.cat,seva,🛍️ Comerç
Forn Can Vila,,canvilaseva@gmail.com,Seva,Osona,https://www.seva.cat,seva,🛍️ Comerç
Gestoria Soler Girvent,,gestoria@solergirvent.com,Seva,Osona,https://www.seva.cat,seva,🔧 Serveis
Hotel Seva,,info@hotelseva.com,Seva,Osona,https://www.seva.cat,seva,🏨 Allotjament
Jardineria Juanuix Malet,,juanuix@gmail.com,Seva,Osona,https://www.seva.cat,seva,🔧 Serveis
Montanyà Hotel & Lodge,,info@montanyahotel.com,Seva,Osona,https://www.seva.cat,seva,🏨 Allotjament
Oxigen bellesa i benestar,,oxigenbb@gmail.com,Seva,Osona,https://www.seva.cat,seva,💇 Bellesa/Salut
Restaurant La Cantina de Balenyà,,yonibigut@hotmail.com,Seva,Osona,https://www.seva.cat,seva,🍽️ Restaurant/Bar
Setup informàtica,,comercial@setup.cat,Seva,Osona,https://www.seva.cat,seva,🔧 Serveis
Taller Mecànic Rafel Casanovas Codina,,rafelcc@gmail.com,Seva,Osona,https://www.seva.cat,seva,🔧 Serveis
VetSeva - Consultori Veterinari,,info@vetseva.cat,Seva,Osona,https://www.seva.cat,seva,💇 Bellesa/Salut
La Masia - Allotjament turístic (HUTCC 000121),,info@lamasiasora.com,Sora,Osona,https://www.sora.cat,sora,🏨 Allotjament
9Look perruqueria,Perruqueria. Barberia,9lookperruqueria@gmail.com,Tona,Osona,https://www.tona.cat,tona,💇 Bellesa/Salut
ACJ Systems,Maquinària per a bugaderia industrial. Botiga online de recanvis,admin@acjsystems.com,Tona,Osona,https://www.tona.cat,tona,🛍️ Comerç
AGRUPACIÓ FOTOGRÀFICA TONA,Organització anual del concurs de fotografia Castell d'or.,afotona15@gmail.com,Tona,Osona,https://www.tona.cat,tona,🔧 Serveis
ASOCIACIÓN CULTURAL ANDALUZA DE TONA,Dóna a conèixer la cultura andalusa a través de les activitats següents:,andalotodo@hotmail.com,Tona,Osona,https://www.tona.cat,tona,🎭 Cultura/Oci
ASSOCIACIÓ AMICS DEL BALL DE TONA,Promoció del ball.,abt.lacanal@gmail.com,Tona,Osona,https://www.tona.cat,tona,🎭 Cultura/Oci
ASSOCIACIÓ CULTURAL SALAM DE TONA,Associació cultural i educativa de marroquins per donar a conèixer la cultura i les tradicions del Marroc.,c_i_tona@hotmail.com,Tona,Osona,https://www.tona.cat,tona,🎭 Cultura/Oci
"Club Hípic 'Cavall, esport i natura'",,hipicacen@gmail.com,Torrelavit,Alt Penedès,https://www.torrelavit.cat,torrelavit,🎭 Cultura/Oci
